職業,総数,男,女,正一の職種は,清の職種は,正雄の職種は,正の職種は,茂の職種は,武雄の職種は,正治の職種は,三郎の職種は,正夫の職種は,一郎の職種は,正二の職種は,義雄の職種は,正男の職種は,正三の職種は,勇の職種は,実の職種は,秀雄の職種は,辰雄の職種は,辰男の職種は,博の職種は,弘の職種は,進の職種は,武の職種は,一男の職種は,昭二の職種は,昭の職種は,和夫の職種は,昭一の職種は,昭三の職種は,幸雄の職種は,稔の職種は,明の職種は,昇の職種は,隆の職種は,勉の職種は,勝の職種は,勲の職種は,功の職種は,勝利の職種は,修の職種は,豊の職種は,誠の職種は,浩の職種は,徹の職種は,浩一の職種は,浩二の職種は,浩之の職種は,聡の職種は,剛の職種は,和彦の職種は,秀樹の職種は,哲也の職種は,直樹の職種は,達也の職種は,学の職種は,健一の職種は,淳の職種は,健の職種は,博之の職種は,英樹の職種は,崇の職種は,大輔の職種は,大介の職種は,亮の職種は,竜也の職種は,健太郎の職種は,洋平の職種は,健太の職種は,和也の職種は,翔の職種は,拓也の職種は,祐介の職種は,雄太の職種は,優の職種は,翔太の職種は,大樹の職種は,翔平の職種は,駿の職種は,大貴の職種は,貴大の職種は,大輝の職種は,翼の職種は,大地の職種は,亮太の職種は,拓哉の職種は,雄大の職種は,拓海の職種は,直人の職種は,康平の職種は,陸の職種は,海斗の職種は,一輝の職種は,涼太の職種は,匠の職種は,蓮の職種は,優斗の職種は,優太の職種は,颯太の職種は,大翔の職種は,太陽の職種は,悠斗の職種は,颯の職種は,輝の職種は,大和の職種は,空の職種は,陽向の職種は,悠人の職種は,悠太の職種は,瑛太の職種は,悠真の職種は,陽斗の職種は,颯真の職種は,歩夢の職種は,蒼空の職種は,大雅の職種は,樹の職種は,陽翔の職種は,陸斗の職種は,太一の職種は,海翔の職種は,湊の職種は,龍生の職種は,陽太の職種は,朝陽の職種は,悠の職種は,新の職種は,蒼の職種は,陽大の職種は,律の職種は,凪の職種は,碧の職種は
生産関連作業従事者（画工，塗装・看板制作を除く）,289300,201080,88220,-9.64385986328125,-9.828659057617188,-9.772876739501953,-9.779292106628418,-10.177764892578125,-9.939056396484375,-9.747614860534668,-9.05318832397461,-10.398622512817383,-9.316349029541016,-8.928354263305664,-10.008419036865234,-9.230148315429688,-10.611797332763672,-9.554679870605469,-10.556269645690918,-9.808333396911621,-9.99860668182373,-10.637152671813965,-8.943835258483887,-9.811943054199219,-9.763687133789062,-9.274303436279297,-9.939811706542969,-8.240592002868652,-9.602001190185547,-9.863822937011719,-8.30508041381836,-9.758025169372559,-10.086321830749512,-9.553881645202637,-9.173851013183594,-9.439838409423828,-9.827983856201172,-9.554664611816406,-9.591724395751953,-8.859453201293945,-9.039737701416016,-9.250309944152832,-9.527706146240234,-9.492752075195312,-9.81106948852539,-9.498087882995605,-9.3348388671875,-9.485892295837402,-9.450396537780762,-9.54742431640625,-10.53042984008789,-9.581462860107422,-10.115608215332031,-9.032390594482422,-10.252826690673828,-8.908920288085938,-9.186254501342773,-8.64746379852295,-8.87073802947998,-9.50782299041748,-9.998886108398438,-9.91928482055664,-10.85073471069336,-9.901710510253906,-9.831653594970703,-9.518449783325195,-9.516159057617188,-10.446723937988281,-9.520452499389648,-10.109114646911621,-10.30825424194336,-10.317638397216797,-10.380378723144531,-10.324652671813965,-9.717062950134277,-10.078250885009766,-10.113849639892578,-10.474505424499512,-10.637062072753906,-9.471428871154785,-10.056963920593262,-9.145770072937012,-9.652591705322266,-8.68911361694336,-10.144596099853516,-9.494866371154785,-9.324873924255371,-10.081748008728027,-9.21109390258789,-10.710655212402344,-10.591049194335938,-9.992809295654297,-9.51773452758789,-10.63367748260498,-10.253009796142578,-11.397673606872559,-10.9650297164917,-9.379790306091309,-8.438392639160156,-8.42090892791748,-9.815723419189453,-9.204765319824219,-10.02027702331543,-10.559303283691406,-9.593168258666992,-10.370414733886719,-9.721503257751465,-9.26391887664795,-10.36910629272461,-10.728392601013184,-10.155426025390625,-10.100057601928711,-10.868759155273438,-10.500953674316406,-8.788185119628906,-11.151138305664062,-9.63751220703125,-10.374914169311523,-10.788572311401367,-10.239898681640625,-10.47390365600586,-9.487399101257324,-10.170196533203125,-10.662629127502441,-10.394268035888672,-10.568121910095215,-9.914328575134277,-10.145282745361328,-9.70281982421875,-9.460609436035156,-9.929985046386719,-8.908790588378906,-9.476428985595703,-9.257102966308594
生産類似作業従事者,61760,41670,20080,-9.234214782714844,-8.684348106384277,-8.773937225341797,-8.9007568359375,-8.948780059814453,-8.799022674560547,-10.011618614196777,-7.941444396972656,-9.044776916503906,-8.029159545898438,-8.601225852966309,-8.861258506774902,-8.682024955749512,-10.085597038269043,-8.158016204833984,-10.059091567993164,-9.743610382080078,-9.845674514770508,-8.831709861755371,-8.396132469177246,-9.754279136657715,-8.780112266540527,-8.873625755310059,-8.680736541748047,-7.5070037841796875,-8.193115234375,-8.718055725097656,-7.558333873748779,-9.528177261352539,-9.794439315795898,-8.208629608154297,-9.588187217712402,-8.012626647949219,-9.761144638061523,-9.307829856872559,-7.9830169677734375,-8.182502746582031,-8.862011909484863,-7.844810485839844,-8.306437492370605,-9.075937271118164,-8.549705505371094,-8.888476371765137,-8.830451011657715,-8.758395195007324,-8.8645601272583,-8.788829803466797,-10.317569732666016,-9.042967796325684,-9.227848052978516,-8.001480102539062,-8.7717924118042,-8.058876037597656,-8.205429077148438,-8.775568008422852,-7.748096466064453,-8.139537811279297,-8.864447593688965,-8.97181224822998,-10.633182525634766,-9.153221130371094,-8.61231517791748,-8.879508972167969,-8.077216148376465,-9.342829704284668,-8.843384742736816,-10.009401321411133,-8.932513236999512,-9.348209381103516,-9.56341552734375,-9.18021011352539,-9.592009544372559,-8.689407348632812,-8.857852935791016,-9.661224365234375,-10.221293449401855,-8.795045852661133,-8.855571746826172,-7.947868824005127,-8.520694732666016,-8.680938720703125,-9.69404125213623,-8.130001068115234,-8.504733085632324,-8.805511474609375,-8.060035705566406,-8.832595825195312,-10.375146865844727,-9.445876121520996,-9.079681396484375,-9.54310417175293,-8.762500762939453,-9.439292907714844,-10.507433891296387,-8.646408081054688,-8.110384941101074,-8.030444145202637,-9.005050659179688,-8.021744728088379,-8.612037658691406,-9.557059288024902,-9.311108589172363,-8.987770080566406,-9.139900207519531,-8.423571586608887,-9.02945613861084,-10.323068618774414,-8.64865493774414,-9.380395889282227,-10.355979919433594,-9.029387474060059,-7.767848968505859,-9.883434295654297,-8.594752311706543,-10.029520034790039,-10.15359115600586,-8.792015075683594,-9.486037254333496,-8.819664001464844,-9.309393882751465,-9.474846839904785,-9.442241668701172,-9.11579418182373,-9.007854461669922,-8.695178031921387,-9.360079765319824,-8.051742553710938,-8.771484375,-8.995672225952148,-8.64584732055664,-8.482111930847168
輸送・機械運転従事者,1983330,1907110,76220,-8.148073196411133,-6.299167633056641,-6.655144214630127,-6.683257579803467,-6.645439147949219,-5.752232551574707,-7.791589260101318,-6.739383220672607,-6.579004287719727,-7.261371612548828,-7.520724773406982,-6.9973602294921875,-6.5029449462890625,-6.4373884201049805,-6.301501274108887,-6.761020660400391,-7.7305707931518555,-8.421833038330078,-7.917593955993652,-6.4186248779296875,-8.154401779174805,-8.816069602966309,-6.165410995483398,-6.5635905265808105,-6.157656669616699,-7.395954132080078,-7.345406532287598,-6.244500160217285,-8.431644439697266,-7.463057518005371,-6.126012325286865,-7.304477214813232,-6.886463165283203,-8.294548034667969,-8.0369291305542,-6.463469982147217,-7.744405269622803,-6.939914226531982,-6.758571624755859,-7.012413024902344,-7.833683013916016,-6.700885772705078,-7.562461853027344,-5.779828071594238,-7.650724411010742,-5.735650062561035,-7.618643760681152,-7.185157299041748,-5.742083549499512,-6.429012298583984,-6.973886489868164,-6.797853469848633,-5.615627288818359,-5.975154876708984,-6.7740888595581055,-5.597526550292969,-6.058315277099609,-7.362571716308594,-6.374664306640625,-6.592601776123047,-7.899578094482422,-5.72357177734375,-7.616389751434326,-6.075107574462891,-6.256710052490234,-5.5943217277526855,-7.321415424346924,-6.813204765319824,-6.396712779998779,-6.8511505126953125,-8.398674011230469,-8.02644157409668,-6.773555755615234,-7.2381815910339355,-6.871570110321045,-6.63873291015625,-5.460307598114014,-7.055583953857422,-5.404423236846924,-6.665072917938232,-7.198770046234131,-6.070339202880859,-6.737091064453125,-5.605071544647217,-7.188117980957031,-5.549221038818359,-6.317271709442139,-7.6938323974609375,-8.052001953125,-7.586974620819092,-7.176416397094727,-7.290201187133789,-8.071815490722656,-6.308052062988281,-6.4820027351379395,-6.353522300720215,-6.494658470153809,-6.2732625007629395,-6.308387756347656,-6.356987476348877,-6.2681121826171875,-6.03033447265625,-7.283144950866699,-6.664432525634766,-6.454301834106445,-6.896228790283203,-6.523705005645752,-6.717188835144043,-6.134777069091797,-6.771052837371826,-6.787641525268555,-6.322930812835693,-6.524120330810547,-6.533496856689453,-6.497981548309326,-6.32081413269043,-6.690876007080078,-6.339839935302734,-5.671917915344238,-6.169429779052734,-8.058516502380371,-6.43161678314209,-6.948024749755859,-6.184619903564453,-6.884326934814453,-6.745092391967773,-5.794490814208984,-6.826295852661133,-6.478874206542969,-6.8037567138671875,-6.6878509521484375
鉄道運転従事者,37130,35570,1560,-10.329181671142578,-11.710834503173828,-12.710529327392578,-11.105865478515625,-11.593034744262695,-11.925437927246094,-13.140040397644043,-10.094463348388672,-10.517328262329102,-12.396206855773926,-12.020017623901367,-11.544677734375,-10.07054328918457,-11.303043365478516,-10.932167053222656,-10.468521118164062,-10.593456268310547,-10.419376373291016,-11.010738372802734,-10.857685089111328,-10.243414878845215,-14.531732559204102,-12.469730377197266,-11.024646759033203,-11.586527824401855,-11.969969749450684,-10.265316009521484,-11.540831565856934,-10.428240776062012,-11.10117244720459,-10.727529525756836,-13.083671569824219,-11.874186515808105,-10.161884307861328,-9.579446792602539,-10.85177230834961,-8.705241203308105,-12.305682182312012,-11.637784957885742,-12.018321990966797,-11.881135940551758,-11.880367279052734,-11.498129844665527,-12.014815330505371,-11.605171203613281,-11.554030418395996,-11.62431812286377,-11.283878326416016,-11.82043743133545,-11.609502792358398,-11.550006866455078,-11.443899154663086,-10.237457275390625,-10.694278717041016,-11.260416984558105,-10.041854858398438,-10.545591354370117,-14.491915702819824,-11.415077209472656,-11.620890617370605,-12.91358470916748,-10.08088493347168,-14.801246643066406,-10.34060287475586,-10.490760803222656,-11.687381744384766,-11.796158790588379,-11.13583755493164,-11.78350830078125,-10.988426208496094,-14.757833480834961,-10.145027160644531,-11.984962463378906,-11.140439987182617,-10.982818603515625,-11.602893829345703,-11.689528465270996,-11.674102783203125,-10.1337890625,-11.615092277526855,-12.221709251403809,-10.051048278808594,-11.968875885009766,-11.463683128356934,-10.214677810668945,-11.118751525878906,-12.016871452331543,-11.063499450683594,-13.347010612487793,-11.572900772094727,-12.12668228149414,-11.228179931640625,-11.592284202575684,-12.044647216796875,-11.879535675048828,-11.3629150390625,-11.351434707641602,-12.02927017211914,-10.093162536621094,-9.532352447509766,-10.465648651123047,-10.735095977783203,-11.081686019897461,-12.40882396697998,-11.501291275024414,-12.084171295166016,-11.734670639038086,-14.205737113952637,-11.147849082946777,-11.9044189453125,-12.375640869140625,-11.477702140808105,-10.596244812011719,-11.375082015991211,-11.636428833007812,-10.230539321899414,-12.16408920288086,-10.637378692626953,-11.666380882263184,-12.177925109863281,-11.206132888793945,-12.196029663085938,-12.344231605529785,-11.783626556396484,-12.077400207519531,-11.137802124023438,-11.615821838378906,-12.10127067565918,-11.598670959472656,-12.934501647949219,-11.88003921508789
鉄道運転従事者,37130,35570,1560,-10.329181671142578,-11.710834503173828,-12.710529327392578,-11.105865478515625,-11.593034744262695,-11.925437927246094,-13.140040397644043,-10.094463348388672,-10.517328262329102,-12.396206855773926,-12.020017623901367,-11.544677734375,-10.07054328918457,-11.303043365478516,-10.932167053222656,-10.468521118164062,-10.593456268310547,-10.419376373291016,-11.010738372802734,-10.857685089111328,-10.243414878845215,-14.531732559204102,-12.469730377197266,-11.024646759033203,-11.586527824401855,-11.969969749450684,-10.265316009521484,-11.540831565856934,-10.428240776062012,-11.10117244720459,-10.727529525756836,-13.083671569824219,-11.874186515808105,-10.161884307861328,-9.579446792602539,-10.85177230834961,-8.705241203308105,-12.305682182312012,-11.637784957885742,-12.018321990966797,-11.881135940551758,-11.880367279052734,-11.498129844665527,-12.014815330505371,-11.605171203613281,-11.554030418395996,-11.62431812286377,-11.283878326416016,-11.82043743133545,-11.609502792358398,-11.550006866455078,-11.443899154663086,-10.237457275390625,-10.694278717041016,-11.260416984558105,-10.041854858398438,-10.545591354370117,-14.491915702819824,-11.415077209472656,-11.620890617370605,-12.91358470916748,-10.08088493347168,-14.801246643066406,-10.34060287475586,-10.490760803222656,-11.687381744384766,-11.796158790588379,-11.13583755493164,-11.78350830078125,-10.988426208496094,-14.757833480834961,-10.145027160644531,-11.984962463378906,-11.140439987182617,-10.982818603515625,-11.602893829345703,-11.689528465270996,-11.674102783203125,-10.1337890625,-11.615092277526855,-12.221709251403809,-10.051048278808594,-11.968875885009766,-11.463683128356934,-10.214677810668945,-11.118751525878906,-12.016871452331543,-11.063499450683594,-13.347010612487793,-11.572900772094727,-12.12668228149414,-11.228179931640625,-11.592284202575684,-12.044647216796875,-11.879535675048828,-11.3629150390625,-11.351434707641602,-12.02927017211914,-10.093162536621094,-9.532352447509766,-10.465648651123047,-10.735095977783203,-11.081686019897461,-12.40882396697998,-11.501291275024414,-12.084171295166016,-11.734670639038086,-14.205737113952637,-11.147849082946777,-11.9044189453125,-12.375640869140625,-11.477702140808105,-10.596244812011719,-11.375082015991211,-11.636428833007812,-10.230539321899414,-12.16408920288086,-10.637378692626953,-11.666380882263184,-12.177925109863281,-11.206132888793945,-12.196029663085938,-12.344231605529785,-11.783626556396484,-12.077400207519531,-11.137802124023438,-11.615821838378906,-12.10127067565918,-11.598670959472656,-12.934501647949219,-11.88003921508789
自動車運転従事者,1445820,1387800,58020,-9.558631896972656,-10.767683029174805,-11.131156921386719,-9.928489685058594,-10.334756851196289,-10.571918487548828,-12.123613357543945,-8.261412620544434,-9.886299133300781,-12.670592308044434,-11.312880516052246,-10.385272979736328,-9.537993431091309,-10.655749320983887,-11.206573486328125,-11.299880981445312,-10.95349407196045,-11.41873836517334,-11.733198165893555,-10.031696319580078,-11.092543601989746,-11.419092178344727,-11.19431209564209,-9.889421463012695,-9.508861541748047,-9.024715423583984,-9.757896423339844,-9.510969161987305,-11.412446975708008,-10.050697326660156,-9.943931579589844,-12.100292205810547,-10.952352523803711,-11.191234588623047,-10.484992980957031,-11.201644897460938,-8.352622032165527,-11.273722648620605,-11.194896697998047,-11.09161376953125,-10.653732299804688,-10.789554595947266,-10.56363582611084,-10.93445873260498,-10.72611141204834,-10.480769157409668,-10.719792366027832,-10.013240814208984,-10.803810119628906,-10.401844024658203,-9.917329788208008,-10.3050537109375,-9.82103157043457,-10.123964309692383,-10.515874862670898,-9.361625671386719,-10.055168151855469,-10.574214935302734,-10.078866958618164,-10.537864685058594,-11.660408020019531,-10.282705307006836,-10.87910270690918,-10.018421173095703,-10.33890151977539,-10.78592586517334,-10.925640106201172,-10.700114250183105,-10.5738525390625,-10.556325912475586,-10.200254440307617,-11.043791770935059,-10.805412292480469,-9.540129661560059,-10.504796981811523,-10.634417533874512,-10.702853202819824,-10.769794464111328,-10.0426025390625,-10.255915641784668,-9.636680603027344,-10.514484405517578,-11.247858047485352,-10.495752334594727,-9.763901710510254,-10.22914981842041,-11.440817832946777,-9.935946464538574,-13.042091369628906,-10.49462604522705,-11.609236717224121,-9.873030662536621,-10.52362060546875,-11.18642807006836,-10.69394302368164,-9.309577941894531,-9.502612113952637,-10.810977935791016,-9.901338577270508,-10.75996208190918,-10.414009094238281,-10.44411849975586,-9.675291061401367,-11.472583770751953,-10.552702903747559,-10.941923141479492,-11.067954063415527,-10.552164077758789,-11.014586448669434,-10.737530708312988,-11.213014602661133,-9.90135383605957,-10.980113983154297,-10.747024536132812,-10.829985618591309,-10.706987380981445,-10.822304725646973,-9.114620208740234,-10.788506507873535,-10.846107482910156,-10.818733215332031,-11.001195907592773,-10.992439270019531,-10.214056015014648,-11.183578491210938,-9.888010025024414,-10.35440444946289,-10.696784973144531,-10.648307800292969,-11.983600616455078,-11.314323425292969
自動車運転従事者,1445820,1387800,58020,-9.558631896972656,-10.767683029174805,-11.131156921386719,-9.928489685058594,-10.334756851196289,-10.571918487548828,-12.123613357543945,-8.261412620544434,-9.886299133300781,-12.670592308044434,-11.312880516052246,-10.385272979736328,-9.537993431091309,-10.655749320983887,-11.206573486328125,-11.299880981445312,-10.95349407196045,-11.41873836517334,-11.733198165893555,-10.031696319580078,-11.092543601989746,-11.419092178344727,-11.19431209564209,-9.889421463012695,-9.508861541748047,-9.024715423583984,-9.757896423339844,-9.510969161987305,-11.412446975708008,-10.050697326660156,-9.943931579589844,-12.100292205810547,-10.952352523803711,-11.191234588623047,-10.484992980957031,-11.201644897460938,-8.352622032165527,-11.273722648620605,-11.194896697998047,-11.09161376953125,-10.653732299804688,-10.789554595947266,-10.56363582611084,-10.93445873260498,-10.72611141204834,-10.480769157409668,-10.719792366027832,-10.013240814208984,-10.803810119628906,-10.401844024658203,-9.917329788208008,-10.3050537109375,-9.82103157043457,-10.123964309692383,-10.515874862670898,-9.361625671386719,-10.055168151855469,-10.574214935302734,-10.078866958618164,-10.537864685058594,-11.660408020019531,-10.282705307006836,-10.87910270690918,-10.018421173095703,-10.33890151977539,-10.78592586517334,-10.925640106201172,-10.700114250183105,-10.5738525390625,-10.556325912475586,-10.200254440307617,-11.043791770935059,-10.805412292480469,-9.540129661560059,-10.504796981811523,-10.634417533874512,-10.702853202819824,-10.769794464111328,-10.0426025390625,-10.255915641784668,-9.636680603027344,-10.514484405517578,-11.247858047485352,-10.495752334594727,-9.763901710510254,-10.22914981842041,-11.440817832946777,-9.935946464538574,-13.042091369628906,-10.49462604522705,-11.609236717224121,-9.873030662536621,-10.52362060546875,-11.18642807006836,-10.69394302368164,-9.309577941894531,-9.502612113952637,-10.810977935791016,-9.901338577270508,-10.75996208190918,-10.414009094238281,-10.44411849975586,-9.675291061401367,-11.472583770751953,-10.552702903747559,-10.941923141479492,-11.067954063415527,-10.552164077758789,-11.014586448669434,-10.737530708312988,-11.213014602661133,-9.90135383605957,-10.980113983154297,-10.747024536132812,-10.829985618591309,-10.706987380981445,-10.822304725646973,-9.114620208740234,-10.788506507873535,-10.846107482910156,-10.818733215332031,-11.001195907592773,-10.992439270019531,-10.214056015014648,-11.183578491210938,-9.888010025024414,-10.35440444946289,-10.696784973144531,-10.648307800292969,-11.983600616455078,-11.314323425292969
船舶・航空機運転従事者,27900,27440,470,-8.628517150878906,-9.306036949157715,-6.426795959472656,-8.163841247558594,-7.21759033203125,-8.505675315856934,-8.997931480407715,-7.530364990234375,-6.969657897949219,-6.203983306884766,-6.876290798187256,-6.637786865234375,-7.359931945800781,-7.8479905128479,-8.623542785644531,-7.430839538574219,-7.123111248016357,-7.160210609436035,-8.750152587890625,-7.207935810089111,-7.085071563720703,-8.440108299255371,-7.864551544189453,-7.282668590545654,-6.290896892547607,-8.289210319519043,-7.171543121337891,-6.365584373474121,-7.023764610290527,-8.790679931640625,-7.577198028564453,-9.381902694702148,-7.598352432250977,-7.154985427856445,-7.156010150909424,-8.474044799804688,-8.010687828063965,-8.167682647705078,-8.599781036376953,-7.655216217041016,-7.220924377441406,-7.100231170654297,-7.539553642272949,-7.728750228881836,-7.563370227813721,-7.566486358642578,-7.602076053619385,-7.7052764892578125,-7.855490684509277,-6.292308807373047,-6.66180419921875,-6.831935882568359,-7.090047836303711,-7.472316265106201,-7.48346471786499,-6.690700531005859,-7.560184478759766,-7.484580993652344,-6.084174633026123,-7.072465419769287,-8.491600036621094,-7.265655517578125,-7.8228840827941895,-7.5444793701171875,-7.871990203857422,-7.78299617767334,-9.119507789611816,-8.706189155578613,-6.14031982421875,-8.032989501953125,-8.278703689575195,-7.317360877990723,-7.472606182098389,-7.354244232177734,-7.713935852050781,-7.132532119750977,-7.889615058898926,-7.876131057739258,-8.349775314331055,-8.595480918884277,-7.275477409362793,-8.205551147460938,-8.82513427734375,-7.773573875427246,-7.830455780029297,-7.785736083984375,-7.918079376220703,-7.8361053466796875,-8.607465744018555,-8.435537338256836,-8.519084930419922,-7.212583065032959,-8.240377426147461,-7.705085754394531,-7.128414154052734,-7.966384410858154,-8.15567398071289,-7.102825164794922,-8.413761138916016,-8.525733947753906,-7.8940534591674805,-7.46783447265625,-7.5583271980285645,-8.101089477539062,-10.056486129760742,-8.26003646850586,-7.290882110595703,-8.439220428466797,-7.568254470825195,-6.765617370605469,-8.122879028320312,-6.714653015136719,-8.779441833496094,-9.975415229797363,-6.894046783447266,-8.735233306884766,-7.926034927368164,-7.688491344451904,-8.056636810302734,-7.815253734588623,-8.37420654296875,-7.5928955078125,-7.714164733886719,-7.824267864227295,-7.966590404510498,-7.791187286376953,-8.33447265625,-7.866756439208984,-7.188775539398193,-9.26443862915039,-7.861581802368164
船長・航海士・運航士（漁労船を除く），水先人,14390,14140,250,-6.773313045501709,-6.130991458892822,-7.677053451538086,-6.1796417236328125,-6.871774673461914,-7.214569568634033,-3.6656742095947266,-6.234870910644531,-6.501903533935547,-2.6464366912841797,-6.391124248504639,-7.349958419799805,-6.726528167724609,-8.284032821655273,-8.583895683288574,-1.8769686222076416,-7.479254245758057,-7.390496253967285,-7.000695705413818,-6.393496513366699,-7.06217098236084,-8.199352264404297,-5.98067045211792,-6.643331527709961,-6.5354766845703125,-8.019059181213379,-6.248088836669922,-6.568727493286133,-7.171466827392578,-7.5702667236328125,-6.60688591003418,-8.444624900817871,-6.98155403137207,-7.289912223815918,-7.114394187927246,-8.98158073425293,-6.359504222869873,-6.1387834548950195,-7.322658538818359,-6.62396764755249,-5.127688407897949,-6.261521816253662,-8.487433433532715,-8.720888137817383,-8.725589752197266,-8.801580429077148,-8.625782012939453,-8.13543701171875,-8.7652006149292,-6.6546173095703125,-9.325643539428711,-8.049600601196289,-6.936309337615967,-7.028417110443115,-6.912738800048828,-7.248111724853516,-7.025174617767334,-7.018795013427734,-7.724892616271973,-2.499828338623047,-6.981596946716309,-7.327909469604492,-8.267203330993652,-7.057828903198242,-8.824976921081543,-8.480499267578125,-2.803659439086914,-9.920183181762695,-7.245453834533691,-8.073793411254883,-8.664161682128906,-7.3352532386779785,-7.428792953491211,-7.2682108879089355,-8.451603889465332,-2.3018381595611572,-8.641122817993164,-7.003047943115234,-8.23422908782959,-7.694448471069336,-2.6163997650146484,-8.89453411102295,-6.625349044799805,-8.503498077392578,-2.3439347743988037,-7.459081649780273,-7.580289840698242,-8.95724105834961,-6.983321666717529,-5.9400224685668945,-8.479028701782227,-2.6073529720306396,-8.813835144042969,-9.566129684448242,-5.729304790496826,-7.561797618865967,-7.804266452789307,-6.83241081237793,-8.025694847106934,-5.901830196380615,-8.489949226379395,-6.361344337463379,-7.022891044616699,-5.7508955001831055,-7.253757476806641,-6.853973865509033,-2.054098129272461,-7.393199920654297,-9.67066478729248,-2.2101476192474365,-7.2803473472595215,-6.4629974365234375,-8.746612548828125,-7.516210556030273,-2.607179880142212,-8.141283988952637,-7.0358757972717285,-8.182175636291504,-8.66726303100586,-7.748720645904541,-6.8605194091796875,-7.216529369354248,-7.684106349945068,-7.110202789306641,-7.127184867858887,-6.322376728057861,-6.2188191413879395,-7.159294128417969,-6.63238525390625,-8.209489822387695,-5.519744873046875
船舶機関長・機関士（漁労船を除く）,6470,6430,30,-7.508486270904541,-6.4445719718933105,-7.200716972351074,-6.368429183959961,-7.385044574737549,-6.623627662658691,-7.113043785095215,-6.502597808837891,-7.571120738983154,-6.746743202209473,-6.261503219604492,-7.40761661529541,-6.091742992401123,-6.768620014190674,-6.098169326782227,-6.5861005783081055,-7.885000705718994,-7.323676109313965,-6.500569820404053,-7.385603427886963,-7.3155293464660645,-6.586635589599609,-6.892908573150635,-6.001303672790527,-8.711575508117676,-7.755658149719238,-7.663685321807861,-8.559686660766602,-7.96755313873291,-8.017552375793457,-7.370845317840576,-6.756331920623779,-6.487360000610352,-7.562671661376953,-7.699019432067871,-7.1523051261901855,-6.909069061279297,-6.929074764251709,-6.978515625,-6.988330364227295,-6.817037582397461,-6.879878520965576,-7.5327911376953125,-7.173657417297363,-8.068205833435059,-7.159427165985107,-8.02733039855957,-7.418003082275391,-6.569341659545898,-7.967329502105713,-8.832937240600586,-8.691156387329102,-8.653228759765625,-7.970426559448242,-7.463974952697754,-7.242700576782227,-8.259157180786133,-6.859482765197754,-7.862396240234375,-7.188410758972168,-7.016475200653076,-7.12338924407959,-7.013638496398926,-7.377693176269531,-6.376195907592773,-7.647716999053955,-7.193024635314941,-7.297131538391113,-7.352200984954834,-6.515236854553223,-7.826862335205078,-7.6703057289123535,-7.048818588256836,-6.561521530151367,-6.837594509124756,-7.467431545257568,-7.29268741607666,-6.912209510803223,-7.3944807052612305,-7.678093433380127,-7.392542839050293,-5.81259822845459,-5.715278625488281,-7.413020133972168,-8.133110046386719,-6.367149353027344,-6.405717372894287,-7.199149131774902,-6.676060676574707,-6.254156112670898,-6.225994110107422,-7.213797092437744,-6.488369941711426,-6.3310699462890625,-6.500260829925537,-6.558932781219482,-6.722563743591309,-6.644755840301514,-6.704417705535889,-5.325023651123047,-6.33101749420166,-5.801675796508789,-6.535878658294678,-6.336751937866211,-5.454061508178711,-6.3265910148620605,-6.630851745605469,-6.435943603515625,-8.067431449890137,-6.854742050170898,-6.655031204223633,-6.525604248046875,-6.2300004959106445,-5.554197311401367,-7.8816423416137695,-6.289446830749512,-6.168455123901367,-6.112767696380615,-6.714978218078613,-5.993961334228516,-6.548722743988037,-6.808234691619873,-6.7841691970825195,-5.992557525634766,-6.390039443969727,-6.579136371612549,-5.538980007171631,-7.174803733825684,-6.894290447235107,-5.734548568725586,-5.661273956298828
