職業,総数,男,女,正一の職業は,清の職業は,正雄の職業は,正の職業は,茂の職業は,武雄の職業は,正治の職業は,三郎の職業は,正夫の職業は,一郎の職業は,正二の職業は,義雄の職業は,正男の職業は,正三の職業は,勇の職業は,実の職業は,秀雄の職業は,辰雄の職業は,辰男の職業は,博の職業は,弘の職業は,進の職業は,武の職業は,一男の職業は,昭二の職業は,昭の職業は,和夫の職業は,昭一の職業は,昭三の職業は,幸雄の職業は,稔の職業は,明の職業は,昇の職業は,隆の職業は,勉の職業は,勝の職業は,勲の職業は,功の職業は,勝利の職業は,修の職業は,豊の職業は,誠の職業は,浩の職業は,徹の職業は,浩一の職業は,浩二の職業は,浩之の職業は,聡の職業は,剛の職業は,和彦の職業は,秀樹の職業は,哲也の職業は,直樹の職業は,達也の職業は,学の職業は,健一の職業は,淳の職業は,健の職業は,博之の職業は,英樹の職業は,崇の職業は,大輔の職業は,大介の職業は,亮の職業は,竜也の職業は,健太郎の職業は,洋平の職業は,健太の職業は,和也の職業は,翔の職業は,拓也の職業は,祐介の職業は,雄太の職業は,優の職業は,翔太の職業は,大樹の職業は,翔平の職業は,駿の職業は,大貴の職業は,貴大の職業は,大輝の職業は,翼の職業は,大地の職業は,亮太の職業は,拓哉の職業は,雄大の職業は,拓海の職業は,直人の職業は,康平の職業は,陸の職業は,海斗の職業は,一輝の職業は,涼太の職業は,匠の職業は,蓮の職業は,優斗の職業は,優太の職業は,颯太の職業は,大翔の職業は,太陽の職業は,悠斗の職業は,颯の職業は,輝の職業は,大和の職業は,空の職業は,陽向の職業は,悠人の職業は,悠太の職業は,瑛太の職業は,悠真の職業は,陽斗の職業は,颯真の職業は,歩夢の職業は,蒼空の職業は,大雅の職業は,樹の職業は,陽翔の職業は,陸斗の職業は,太一の職業は,海翔の職業は,湊の職業は,龍生の職業は,陽太の職業は,朝陽の職業は,悠の職業は,新の職業は,蒼の職業は,陽大の職業は,律の職業は,凪の職業は,碧の職業は
とび職,111940,110310,1630,-5.419673442840576,-4.20991849899292,-5.357819557189941,-4.16865348815918,-4.779973030090332,-4.30679178237915,-4.358129024505615,-4.409081935882568,-6.129056930541992,-5.588788986206055,-5.172367095947266,-3.939790725708008,-5.571584224700928,-4.156581878662109,-4.130378723144531,-4.2440385818481445,-4.427450180053711,-4.287541389465332,-4.154285430908203,-4.894912242889404,-5.2535014152526855,-4.6847004890441895,-4.087538719177246,-5.6598052978515625,-4.65523624420166,-4.632699012756348,-4.3513569831848145,-4.759739398956299,-4.098410606384277,-4.781276226043701,-4.221113204956055,-4.708106517791748,-4.649446964263916,-5.345844745635986,-4.801849842071533,-4.688615798950195,-5.52958345413208,-5.04351806640625,-4.67148494720459,-4.064599990844727,-4.539608955383301,-4.7118239402771,-4.322067737579346,-5.019181728363037,-4.261909484863281,-4.598926544189453,-4.421552658081055,-4.221129894256592,-5.270928859710693,-4.848788738250732,-3.9095284938812256,-5.9558820724487305,-4.674576759338379,-4.610397815704346,-3.976167678833008,-5.459942817687988,-4.231249809265137,-4.4967522621154785,-4.809807777404785,-4.373982906341553,-4.244669437408447,-4.364322662353516,-4.3904571533203125,-4.320583343505859,-4.923179626464844,-4.466565132141113,-4.30274772644043,-4.462477684020996,-4.76034688949585,-4.358135223388672,-4.876321792602539,-4.359884262084961,-4.814886569976807,-4.250979900360107,-4.998196601867676,-4.400185585021973,-4.407285690307617,-4.715007781982422,-4.435422420501709,-6.763908386230469,-4.291936874389648,-4.26725435256958,-4.424960613250732,-4.508676052093506,-4.864569187164307,-6.552276611328125,-4.635951042175293,-4.169466972351074,-4.786621570587158,-4.457871913909912,-4.746440887451172,-4.210853576660156,-4.495189189910889,-3.2857282161712646,-4.050612926483154,-4.411168575286865,-4.540698051452637,-4.847484588623047,-4.628689765930176,-3.9406533241271973,-4.358343124389648,-4.1801300048828125,-4.252242565155029,-4.107322692871094,-4.102969169616699,-3.9917140007019043,-4.132586479187012,-4.434504508972168,-4.077426433563232,-4.07037353515625,-4.163661479949951,-4.219982624053955,-4.0777812004089355,-4.735202789306641,-4.986933708190918,-4.371449947357178,-4.28877067565918,-4.160696029663086,-4.302145004272461,-4.685051918029785,-3.8663887977600098,-4.725575923919678,-4.191659927368164,-4.672523021697998,-4.307285308837891,-5.225717544555664,-4.753452301025391,-4.319718837738037,-4.114889144897461,-4.564979553222656,-4.049039363861084
鉄筋作業従事者,28990,28540,450,-11.070631980895996,-13.246540069580078,-10.843742370605469,-10.990180969238281,-11.301324844360352,-11.209245681762695,-12.043764114379883,-12.74915599822998,-12.252012252807617,-11.28022289276123,-11.511703491210938,-10.735248565673828,-11.683637619018555,-12.545232772827148,-10.714874267578125,-13.036459922790527,-10.958391189575195,-12.918609619140625,-12.910484313964844,-11.394329071044922,-11.034361839294434,-12.271754264831543,-10.697856903076172,-11.724678039550781,-11.251903533935547,-11.368041038513184,-12.022039413452148,-11.22814655303955,-12.933700561523438,-10.991192817687988,-11.117982864379883,-11.8065185546875,-11.566326141357422,-11.219122886657715,-12.080044746398926,-12.010215759277344,-10.7252197265625,-11.550483703613281,-10.06905460357666,-11.725314140319824,-12.099689483642578,-10.814533233642578,-11.459110260009766,-11.473041534423828,-11.679686546325684,-11.619834899902344,-11.521909713745117,-11.702189445495605,-11.276901245117188,-11.33221435546875,-11.96522045135498,-11.581035614013672,-11.7510986328125,-11.662749290466309,-11.36148452758789,-11.180708885192871,-11.692004203796387,-11.581886291503906,-11.54980754852295,-11.855478286743164,-10.833768844604492,-11.976726531982422,-11.844161033630371,-11.908082962036133,-11.919588088989258,-11.610260009765625,-11.744022369384766,-11.859749794006348,-11.534655570983887,-11.831259727478027,-11.431986808776855,-11.992382049560547,-12.34107494354248,-11.881290435791016,-11.963741302490234,-11.645126342773438,-11.970721244812012,-12.452387809753418,-11.838409423828125,-11.101421356201172,-11.717215538024902,-11.384291648864746,-12.653204917907715,-11.788339614868164,-11.363764762878418,-9.658245086669922,-12.093608856201172,-11.915480613708496,-11.888378143310547,-12.4357328414917,-12.29952621459961,-11.645182609558105,-11.910223007202148,-10.162294387817383,-11.497314453125,-11.760924339294434,-11.890829086303711,-11.698384284973145,-11.68264389038086,-10.928157806396484,-11.572611808776855,-10.89779281616211,-11.836509704589844,-12.991060256958008,-11.242728233337402,-11.687052726745605,-11.713958740234375,-11.631747245788574,-12.623366355895996,-12.201491355895996,-12.077038764953613,-10.776342391967773,-12.555997848510742,-10.741632461547852,-11.51840591430664,-11.679746627807617,-11.997904777526855,-12.00857162475586,-12.133604049682617,-11.822442054748535,-11.99887466430664,-12.036602020263672,-12.024507522583008,-12.16128158569336,-12.0028076171875,-11.920316696166992,-10.916418075561523,-12.034244537353516,-11.56448745727539,-13.085968017578125,-12.315689086914062
大工,297900,293360,4540,-5.099726676940918,-4.561829566955566,-5.39055871963501,-5.869417190551758,-5.383522987365723,-3.887690782546997,-5.568326950073242,-4.581463813781738,-5.198129177093506,-6.944035530090332,-5.43040132522583,-4.521869659423828,-5.959384441375732,-4.187312126159668,-6.7115092277526855,-8.05844497680664,-7.447699546813965,-4.246067047119141,-4.279125690460205,-6.867243766784668,-6.231749534606934,-6.237394332885742,-6.798868179321289,-5.199363708496094,-6.653733253479004,-7.036937236785889,-6.545802593231201,-7.614494323730469,-4.570353984832764,-5.214005947113037,-7.841780662536621,-7.709716320037842,-8.252206802368164,-6.461855411529541,-6.85334587097168,-6.383749008178711,-8.678522109985352,-7.222625732421875,-6.992708683013916,-6.779677867889404,-6.804469585418701,-5.1092729568481445,-7.0073652267456055,-7.087214946746826,-7.4790167808532715,-6.5439066886901855,-7.150653839111328,-7.057984828948975,-7.100734710693359,-6.8616156578063965,-5.229110240936279,-5.443960189819336,-7.469111442565918,-7.359291076660156,-5.819553375244141,-5.815743446350098,-6.734971523284912,-6.263167858123779,-6.822139739990234,-7.6732940673828125,-6.857966423034668,-6.956676006317139,-5.249517440795898,-7.567786693572998,-7.168727397918701,-7.348444938659668,-7.681667327880859,-7.3831024169921875,-6.922797679901123,-7.049524307250977,-6.978240489959717,-7.717750072479248,-7.528011322021484,-6.841487407684326,-7.113040447235107,-7.413269519805908,-7.020659923553467,-5.999606609344482,-7.166133403778076,-6.9565653800964355,-7.300102233886719,-7.491178512573242,-7.881195068359375,-7.523632049560547,-6.958648204803467,-7.342658996582031,-6.462435722351074,-7.587360382080078,-3.4074344635009766,-7.184607982635498,-7.232159614562988,-7.35050630569458,-6.645938873291016,-6.338981628417969,-7.149992942810059,-7.257694244384766,-7.284976482391357,-6.188103199005127,-7.349056243896484,-4.914491653442383,-7.301948547363281,-6.648193359375,-7.466872215270996,-4.623034477233887,-7.280658721923828,-6.533969879150391,-7.403926849365234,-7.516391277313232,-7.069660186767578,-7.158923149108887,-7.19474983215332,-6.217529296875,-7.239994049072266,-6.007307529449463,-6.090816497802734,-7.200605869293213,-7.751410961151123,-6.960956573486328,-7.749938488006592,-6.331573486328125,-4.071068286895752,-7.430988311767578,-5.181495666503906,-5.345144748687744,-7.272674560546875,-5.667645454406738,-6.642326354980469,-7.559661865234375,-6.528623104095459,-7.486693382263184,-7.713220596313477
ブロック積・タイル張従事者,24510,23950,560,-4.1455535888671875,-5.319876670837402,-4.680899620056152,-3.577281951904297,-7.135188579559326,-5.834499359130859,-6.313007354736328,-5.300724029541016,-5.442573070526123,-4.451690196990967,-3.085120916366577,-5.107154846191406,-5.24395751953125,-6.0425028800964355,-6.113258361816406,-4.877036094665527,-6.401858329772949,-6.240837097167969,-5.548103332519531,-3.4239723682403564,-4.634326934814453,-5.4790802001953125,-5.486503601074219,-5.9033122062683105,-6.786744117736816,-7.118881702423096,-5.570723533630371,-6.8483686447143555,-5.172615051269531,-6.288005828857422,-7.155272006988525,-3.492347478866577,-6.947483062744141,-4.781584739685059,-5.8011016845703125,-4.974921226501465,-3.979053020477295,-3.6758270263671875,-4.083805084228516,-5.200157165527344,-6.499991416931152,-3.983367919921875,-5.4519805908203125,-3.6228702068328857,-5.655574798583984,-7.054889678955078,-5.8087005615234375,-5.963932037353516,-3.9548521041870117,-5.24110746383667,-5.50315523147583,-4.842067241668701,-5.546360015869141,-5.800792694091797,-3.477637767791748,-4.372164726257324,-5.521064281463623,-7.0517191886901855,-5.078753471374512,-5.31550931930542,-4.031599998474121,-5.502852916717529,-5.820941925048828,-5.065375804901123,-5.8056321144104,-5.770793437957764,-5.453594207763672,-5.690569877624512,-4.486918926239014,-5.159423351287842,-5.5858564376831055,-5.845054626464844,-5.389689922332764,-4.354984283447266,-5.627467632293701,-5.567008972167969,-5.575267791748047,-4.389495372772217,-5.426032543182373,-4.365231990814209,-5.455986022949219,-4.19024133682251,-5.1529154777526855,-5.88751220703125,-5.672533988952637,-3.3457412719726562,-5.445605754852295,-4.927012920379639,-4.473793029785156,-5.989536285400391,-5.804656982421875,-5.4007792472839355,-5.589297294616699,-5.953757286071777,-5.990475177764893,-5.529964447021484,-5.623591899871826,-3.8965840339660645,-5.413116455078125,-5.372487545013428,-5.5231547355651855,-3.4278526306152344,-4.940925598144531,-6.092723846435547,-3.439929485321045,-6.369991779327393,-5.275180816650391,-5.661280632019043,-6.7519025802612305,-5.567874908447266,-4.842380523681641,-3.760244131088257,-5.8157958984375,-3.8457562923431396,-4.079871654510498,-4.519145488739014,-4.753974914550781,-6.202792644500732,-5.540858745574951,-4.8212995529174805,-6.6873016357421875,-6.037383556365967,-4.945823669433594,-4.2483062744140625,-5.4120330810546875,-5.07928466796875,-3.7856855392456055,-4.760444641113281,-5.352245330810547,-5.0828166007995605,-4.546272277832031
屋根ふき従事者,17010,16540,480,-7.958961486816406,-7.692307472229004,-7.841583251953125,-6.706296443939209,-7.526676177978516,-13.510381698608398,-7.402476787567139,-7.785063743591309,-6.895495414733887,-8.326197624206543,-7.849229335784912,-7.845181941986084,-7.054506301879883,-7.567866802215576,-9.095077514648438,-7.488439559936523,-7.5255022048950195,-7.843734264373779,-7.767908096313477,-8.341737747192383,-8.038493156433105,-7.961614608764648,-8.928828239440918,-7.130889415740967,-7.627465724945068,-7.553243637084961,-7.402202129364014,-7.622706890106201,-7.567728042602539,-7.851457118988037,-7.326756954193115,-8.426984786987305,-7.758944511413574,-8.099899291992188,-7.602433204650879,-7.699826717376709,-7.940823078155518,-8.081966400146484,-7.383540153503418,-7.956754207611084,-7.802894115447998,-7.551082134246826,-7.774924278259277,-8.543410301208496,-7.3354811668396,-7.606060981750488,-7.919693946838379,-7.921139717102051,-8.11372184753418,-8.098910331726074,-7.694648742675781,-7.408899307250977,-8.058918952941895,-8.017754554748535,-7.058158874511719,-8.099137306213379,-7.659450054168701,-7.752113342285156,-7.828014850616455,-7.5414838790893555,-7.0296783447265625,-7.320552825927734,-7.3995819091796875,-7.3463969230651855,-8.33116626739502,-8.189163208007812,-7.568618297576904,-8.181999206542969,-7.922454357147217,-7.864413261413574,-8.011439323425293,-7.435013771057129,-7.937407970428467,-7.867720603942871,-7.85090970993042,-7.609890937805176,-7.4071197509765625,-8.327662467956543,-7.833175182342529,-7.865662574768066,-7.882359981536865,-7.2672038078308105,-7.003396034240723,-7.961667060852051,-7.905702590942383,-6.609521389007568,-7.853183269500732,-8.263750076293945,-7.889073371887207,-7.299386024475098,-8.0389404296875,-7.84999942779541,-7.947350978851318,-7.519052028656006,-7.08599853515625,-7.9716315269470215,-8.018099784851074,-7.814317226409912,-7.782296657562256,-6.096213340759277,-7.8768839836120605,-6.684808731079102,-7.920403957366943,-7.7954206466674805,-7.468141078948975,-7.202756881713867,-8.026325225830078,-7.931490898132324,-7.268177032470703,-8.04565143585205,-7.176438808441162,-7.016330242156982,-8.299225807189941,-7.754334926605225,-8.41069221496582,-8.376117706298828,-7.2189860343933105,-7.365056037902832,-7.4878644943237305,-8.16292953491211,-7.5908403396606445,-8.1745023727417,-7.203988075256348,-8.033980369567871,-8.193647384643555,-7.1390156745910645,-7.780533790588379,-7.443389415740967,-7.359004020690918,-7.241876602172852,-7.416780471801758
左官,59890,58610,1280,-8.712692260742188,-8.952037811279297,-8.781545639038086,-7.952082633972168,-8.516277313232422,-8.406197547912598,-6.9420576095581055,-8.217117309570312,-8.829837799072266,-8.369146347045898,-8.232128143310547,-8.193748474121094,-8.695991516113281,-6.41839599609375,-8.930356979370117,-10.172103881835938,-9.537494659423828,-8.451738357543945,-8.485942840576172,-7.0558624267578125,-9.020599365234375,-7.696579456329346,-8.994647979736328,-8.851520538330078,-8.539165496826172,-8.35996150970459,-8.715545654296875,-8.562453269958496,-8.337404251098633,-8.744531631469727,-8.216106414794922,-7.89874267578125,-8.335302352905273,-8.970251083374023,-8.775552749633789,-8.707795143127441,-8.386190414428711,-8.407715797424316,-8.18641185760498,-9.230218887329102,-8.467548370361328,-7.5686187744140625,-9.414426803588867,-7.125066757202148,-8.36573600769043,-8.40994644165039,-9.550577163696289,-6.374134540557861,-9.25291633605957,-8.472681045532227,-9.264604568481445,-9.608634948730469,-9.329265594482422,-6.6722002029418945,-8.466468811035156,-9.164164543151855,-9.21750259399414,-8.867202758789062,-8.079926490783691,-8.159019470214844,-7.5147929191589355,-9.305976867675781,-8.206409454345703,-8.994779586791992,-8.71611213684082,-9.396892547607422,-8.239690780639648,-9.583269119262695,-8.624892234802246,-9.28900146484375,-8.768965721130371,-8.419395446777344,-8.433202743530273,-9.122627258300781,-8.741485595703125,-9.372751235961914,-8.647337913513184,-8.989623069763184,-9.24271011352539,-8.140093803405762,-9.270441055297852,-9.544593811035156,-8.863021850585938,-9.530008316040039,-9.204121589660645,-9.337651252746582,-9.498456001281738,-9.143257141113281,-8.300376892089844,-9.338251113891602,-8.66549301147461,-9.265203475952148,-9.573169708251953,-6.969771385192871,-8.735767364501953,-6.626181125640869,-6.898774147033691,-8.08292293548584,-9.297958374023438,-10.132580757141113,-9.480560302734375,-7.791555404663086,-9.175104141235352,-8.669756889343262,-9.032659530639648,-7.823237895965576,-9.276657104492188,-9.549768447875977,-9.525762557983398,-8.681506156921387,-8.64953899383545,-8.778390884399414,-8.766528129577637,-7.879205703735352,-6.887877464294434,-8.874750137329102,-7.595221996307373,-8.090095520019531,-7.30125617980957,-8.330598831176758,-8.002424240112305,-9.334810256958008,-8.48176383972168,-8.010860443115234,-9.364154815673828,-8.727201461791992,-7.799441814422607,-8.020441055297852,-8.473614692687988,-6.729042053222656,-8.992164611816406
畳職,9130,8440,690,-7.138125896453857,-11.633647918701172,-7.3276824951171875,-8.728979110717773,-8.69765853881836,-11.141465187072754,-7.3161234855651855,-11.040202140808105,-9.463787078857422,-7.448703765869141,-8.194709777832031,-7.1955718994140625,-9.797233581542969,-9.484134674072266,-9.94157600402832,-9.79957103729248,-7.973716735839844,-11.76953125,-9.973190307617188,-8.901419639587402,-7.077281951904297,-9.735546112060547,-10.511001586914062,-10.086193084716797,-8.461845397949219,-8.991382598876953,-7.559623718261719,-8.67093276977539,-10.51047134399414,-8.95394515991211,-6.592540740966797,-9.393632888793945,-9.755908012390137,-7.5897979736328125,-10.281120300292969,-10.156906127929688,-8.554168701171875,-8.856693267822266,-9.716614723205566,-9.246292114257812,-10.681407928466797,-8.320396423339844,-9.077239990234375,-8.282340049743652,-8.523025512695312,-9.083274841308594,-8.819831848144531,-7.42919921875,-7.62542724609375,-7.756538391113281,-8.964099884033203,-8.869537353515625,-8.82315444946289,-7.149192810058594,-8.597811698913574,-7.286911487579346,-8.956157684326172,-9.602874755859375,-7.351409912109375,-8.681034088134766,-10.425148963928223,-8.128715515136719,-8.419319152832031,-8.405033111572266,-8.469776153564453,-9.165935516357422,-8.714176177978516,-9.380195617675781,-8.81692886352539,-9.38834285736084,-7.703300476074219,-8.495555877685547,-9.38736343383789,-8.796833038330078,-7.652275085449219,-9.522762298583984,-7.22369384765625,-10.318233489990234,-9.148738861083984,-8.87330436706543,-9.422019958496094,-9.567180633544922,-11.244686126708984,-8.944664001464844,-7.446365833282471,-10.062152862548828,-9.332615852355957,-9.524890899658203,-10.258147239685059,-13.959842681884766,-10.010444641113281,-9.36578369140625,-9.123661041259766,-8.680835723876953,-10.071199417114258,-9.61817455291748,-9.788467407226562,-9.158363342285156,-9.273063659667969,-8.755115509033203,-9.031303405761719,-9.660116195678711,-9.699810028076172,-11.551457405090332,-9.395896911621094,-9.342867851257324,-9.221752166748047,-9.130523681640625,-9.67320728302002,-6.876270294189453,-9.142683982849121,-9.324872970581055,-11.939216613769531,-9.013592720031738,-8.479751586914062,-10.937328338623047,-8.159286499023438,-10.03799819946289,-8.104266166687012,-9.47934341430664,-12.037203788757324,-9.249323844909668,-7.902080059051514,-9.936836242675781,-10.56036376953125,-10.151622772216797,-9.048123359680176,-8.315110206604004,-10.548457145690918,-9.303085327148438,-11.189064025878906
配管従事者,220720,217240,3480,-5.398884296417236,-6.986510276794434,-5.111725330352783,-5.621748447418213,-5.924529552459717,-5.773901462554932,-6.120056629180908,-6.358809471130371,-6.155442714691162,-6.898995399475098,-6.527456760406494,-6.988811016082764,-5.930795669555664,-5.411463260650635,-6.453306198120117,-4.71427059173584,-5.343395233154297,-7.169057369232178,-6.249148368835449,-6.797861576080322,-6.236690998077393,-7.436524868011475,-6.918831825256348,-6.438436985015869,-4.638007164001465,-6.635553359985352,-6.033132076263428,-5.67553186416626,-5.908210754394531,-6.051966667175293,-5.500432968139648,-6.57843017578125,-5.4448089599609375,-6.493310928344727,-6.660475730895996,-6.957026958465576,-9.995523452758789,-6.410839080810547,-4.812972545623779,-7.057125568389893,-7.501589298248291,-5.852586269378662,-7.519130706787109,-7.120038032531738,-5.258875370025635,-7.789801120758057,-6.453854560852051,-7.016148090362549,-5.036946773529053,-6.207655906677246,-7.374938011169434,-5.950863361358643,-8.308390617370605,-7.138885021209717,-5.171658992767334,-5.402389049530029,-5.964700222015381,-7.741140842437744,-6.1243438720703125,-5.78178596496582,-6.008078098297119,-7.297854423522949,-6.0424723625183105,-5.881658554077148,-6.434286594390869,-7.9621686935424805,-5.826487064361572,-8.02795696258545,-6.251760482788086,-5.95665979385376,-6.219952583312988,-5.868403434753418,-5.028471946716309,-7.466187000274658,-6.500565528869629,-8.128070831298828,-6.2286248207092285,-9.145065307617188,-7.977920055389404,-7.253256320953369,-8.408953666687012,-5.855978488922119,-5.504802227020264,-7.7056498527526855,-6.048341274261475,-4.547504425048828,-8.674942970275879,-6.38751745223999,-6.191969871520996,-6.05995512008667,-6.351217269897461,-8.11938762664795,-6.7917160987854,-6.580123424530029,-8.092974662780762,-6.245678901672363,-6.459428787231445,-6.696291923522949,-7.996909141540527,-5.186258316040039,-6.637148380279541,-4.779624938964844,-8.215896606445312,-8.300498962402344,-5.433224678039551,-5.662135601043701,-7.669829845428467,-7.634738922119141,-5.425151348114014,-6.983170509338379,-6.162769794464111,-5.896107196807861,-6.893415451049805,-6.206672191619873,-6.082056999206543,-6.334389686584473,-6.68594217300415,-6.103698253631592,-6.04015588760376,-6.004305362701416,-6.533593654632568,-6.566622257232666,-6.25814151763916,-6.893550872802734,-6.828975200653076,-6.48579216003418,-8.260042190551758,-6.797807693481445,-5.7792229652404785,-7.090361595153809,-7.997443675994873
土木従事者,456900,447610,9290,-6.551521301269531,-7.534819602966309,-6.3777875900268555,-6.121039867401123,-6.993587017059326,-6.0494232177734375,-5.967587471008301,-6.818839073181152,-6.451606750488281,-6.721017837524414,-6.741870880126953,-5.82898473739624,-5.791027069091797,-6.4591474533081055,-6.390813827514648,-8.152603149414062,-6.765430450439453,-7.6509904861450195,-6.36864709854126,-6.789325714111328,-6.860019207000732,-7.6191086769104,-6.433559417724609,-6.259000778198242,-6.978451728820801,-7.094829559326172,-6.496050834655762,-7.593982219696045,-6.939727306365967,-6.9010844230651855,-6.9965009689331055,-7.0452880859375,-6.899829864501953,-6.813017845153809,-6.758706569671631,-7.062526702880859,-6.893082618713379,-7.278642654418945,-6.672210693359375,-6.031009197235107,-7.118219375610352,-6.222023010253906,-8.352470397949219,-7.160581111907959,-6.720973014831543,-7.874736785888672,-6.363615036010742,-6.6754984855651855,-7.134227752685547,-6.683284282684326,-6.966437816619873,-6.799626350402832,-9.478279113769531,-6.7960968017578125,-6.596388816833496,-6.619598388671875,-6.315688610076904,-7.661548137664795,-6.579347610473633,-7.600907325744629,-5.620634078979492,-7.239569664001465,-7.116363048553467,-7.692742824554443,-6.731590270996094,-9.129417419433594,-7.569701194763184,-9.175113677978516,-6.756147384643555,-6.1740946769714355,-6.793773651123047,-7.5871734619140625,-7.570227146148682,-7.3034210205078125,-6.730202674865723,-9.134881019592285,-6.6599650382995605,-6.365997314453125,-8.804706573486328,-7.061888694763184,-9.05301284790039,-6.249321460723877,-7.073609352111816,-8.651660919189453,-6.767352104187012,-6.989751815795898,-6.874940395355225,-6.906440734863281,-6.903720378875732,-6.250801086425781,-6.613337993621826,-8.811332702636719,-6.684894561767578,-7.329021453857422,-7.35015869140625,-6.633075714111328,-6.626979351043701,-6.1713995933532715,-8.778701782226562,-4.731672286987305,-6.26312255859375,-5.524190902709961,-8.801761627197266,-8.16524600982666,-6.658242702484131,-7.212515830993652,-8.265575408935547,-8.461250305175781,-7.163487911224365,-6.6484904289245605,-6.6494035720825195,-5.886463165283203,-6.762462139129639,-6.196902751922607,-6.704736232757568,-7.0007195472717285,-7.362373352050781,-6.540399551391602,-7.524199485778809,-6.64465856552124,-7.050141334533691,-6.516161918640137,-6.532024383544922,-6.819419860839844,-6.096897125244141,-6.029514312744141,-7.773562431335449,-7.222335338592529,-7.081794261932373,-6.7442169189453125,-7.3401336669921875
鉄道線路工事従事者,24750,24750,-,-8.043061256408691,-10.899374008178711,-8.112529754638672,-8.640336990356445,-9.705703735351562,-8.35855484008789,-9.508153915405273,-10.36523723602295,-9.169290542602539,-8.394065856933594,-8.220561981201172,-8.999519348144531,-9.237800598144531,-10.015518188476562,-9.090766906738281,-10.059256553649902,-10.127401351928711,-10.766425132751465,-11.066542625427246,-8.64263916015625,-8.227638244628906,-10.321284294128418,-9.126261711120605,-9.255855560302734,-9.440406799316406,-9.71377182006836,-10.888203620910645,-9.493898391723633,-10.516668319702148,-9.306781768798828,-10.129819869995117,-9.647075653076172,-9.568015098571777,-8.210952758789062,-9.945759773254395,-10.037544250488281,-7.819377899169922,-8.58380126953125,-6.829794883728027,-10.24984359741211,-10.151165008544922,-8.59383773803711,-10.154510498046875,-8.612383842468262,-11.033876419067383,-9.69588851928711,-10.263423919677734,-10.201179504394531,-8.238758087158203,-8.871984481811523,-9.714015007019043,-8.711019515991211,-10.209567070007324,-10.176681518554688,-7.057615280151367,-8.136932373046875,-9.869972229003906,-9.9692964553833,-8.932865142822266,-10.879393577575684,-8.588098526000977,-10.665245056152344,-10.703171730041504,-10.878278732299805,-9.55921745300293,-10.407923698425293,-10.807443618774414,-10.657748222351074,-9.120048522949219,-10.220142364501953,-9.266900062561035,-10.932753562927246,-10.565651893615723,-10.310882568359375,-9.26837158203125,-9.866310119628906,-10.838797569274902,-8.397750854492188,-10.027938842773438,-7.894357681274414,-10.03902816772461,-8.98919677734375,-10.217818260192871,-10.260354995727539,-9.01345443725586,-8.586830139160156,-9.233097076416016,-10.505034446716309,-10.076146125793457,-10.438987731933594,-9.642495155334473,-10.195125579833984,-10.600005149841309,-8.949274063110352,-10.43362045288086,-10.282462120056152,-10.498530387878418,-8.988336563110352,-9.916022300720215,-8.541691780090332,-10.317188262939453,-8.160572052001953,-10.411582946777344,-10.858474731445312,-8.844743728637695,-10.576842308044434,-10.447330474853516,-10.462248802185059,-10.145736694335938,-11.006393432617188,-11.139760971069336,-8.510543823242188,-11.054491996765137,-8.734100341796875,-8.537436485290527,-9.195436477661133,-10.848105430603027,-10.34792709350586,-10.897418022155762,-9.108890533447266,-10.978442192077637,-9.128641128540039,-11.409127235412598,-8.78084945678711,-11.14749813079834,-8.972484588623047,-8.975715637207031,-10.715346336364746,-10.584972381591797,-9.832027435302734,-10.350629806518555
